DateTime;0.1-1.0;1.0-20.0;4.0-14.0;4.0-20.0
2016-01-02 19:45:00;1.24190831693e-07;4.54183536152e-10;7.62932759844e-11;7.77826487884e-11
2016-01-02 20:00:00;1.26113483608e-07;4.58110398021e-10;7.50413205441e-11;7.65274367e-11
2016-01-02 20:15:00;1.32903686002e-07;4.46691338422e-10;7.48031758956e-11;7.63760356291e-11
2016-01-02 20:30:00;1.27708280632e-07;4.41924761122e-10;7.85614928359e-11;8.01727330757e-11
2016-01-02 20:45:00;1.34418060475e-07;4.241651648e-10;7.51407964551e-11;7.657985244e-11
2016-01-02 21:00:00;1.37257085153e-07;4.32186856089e-10;7.32912756354e-11;7.4504012395e-11
2016-01-02 21:15:00;1.32034415241e-07;4.36028702821e-10;7.31452903977e-11;7.44296153154e-11
2016-01-02 21:30:00;1.30660931107e-07;4.66294579559e-10;6.80541412062e-11;6.96008150708e-11
2016-01-02 21:45:00;1.28650826307e-07;4.42866360927e-10;6.67832833692e-11;6.83221861044e-11
2016-01-02 22:00:00;1.34526341073e-07;4.31524788453e-10;6.71339947722e-11;6.85329925412e-11
2016-01-02 22:15:00;1.31591468682e-07;4.31163071821e-10;6.44826480471e-11;6.5629486038e-11
2016-01-02 22:30:00;1.40420144678e-07;4.25531047622e-10;6.27391740958e-11;6.38959769167e-11
2016-01-02 22:45:00;1.45487375846e-07;4.18763108289e-10;6.10123488819e-11;6.22373495289e-11
2016-01-02 23:00:00;1.3966399643e-07;4.28018188405e-10;6.04560141214e-11;6.16591070204e-11
2016-01-02 23:15:00;1.43941514126e-07;4.23681712778e-10;5.91320335991e-11;6.02990377461e-11
2016-01-03 00:00:00;1.37269769375e-07;4.09609824911e-10;6.00583346978e-11;6.16816946302e-11
2016-01-03 00:15:00;1.33828481455e-07;4.21112950808e-10;5.98594706969e-11;6.13733695094e-11
2016-01-03 00:30:00;1.31608778606e-07;4.42045895455e-10;5.74659398194e-11;5.88065020727e-11
2016-01-03 00:45:00;1.41345340893e-07;4.47252977322e-10;5.51943065755e-11;5.6292929508e-11
2016-01-03 01:00:00;1.46146425406e-07;4.15527342023e-10;5.38139996813e-11;5.4870410197e-11
2016-01-03 01:15:00;1.50719808303e-07;4.2225801911e-10;5.37029637772e-11;5.5017619664e-11
2016-01-03 01:30:00;1.48951416185e-07;4.27812798618e-10;5.46321933006e-11;5.59277361704e-11
2016-01-03 01:45:00;1.43316493961e-07;4.1870920897e-10;5.4301040648e-11;5.56140451461e-11
2016-01-03 02:00:00;1.43575576972e-07;4.11265068719e-10;5.31036814076e-11;5.4211864795e-11
2016-01-03 02:15:00;1.39836672582e-07;4.07344210384e-10;5.24652497056e-11;5.323204827e-11
2016-01-03 02:30:00;1.36293489052e-07;4.07613526397e-10;5.14993054844e-11;5.22405541891e-11
2016-01-03 02:45:00;1.46866327042e-07;4.10694711116e-10;5.10302772258e-11;5.17846114473e-11
2016-01-03 03:00:00;1.53605806299e-07;4.0481214094e-10;5.05093570218e-11;5.13693826501e-11
2016-01-03 03:15:00;1.504025832e-07;4.09198860684e-10;5.04066768369e-11;5.16221233535e-11
2016-01-03 03:30:00;1.43936265417e-07;4.23278545153e-10;5.1187587132e-11;5.26063662244e-11
2016-01-03 03:45:00;1.46978320095e-07;4.07404962476e-10;5.11109349126e-11;5.24694059285e-11
2016-01-03 04:00:00;1.44396017746e-07;3.96848823558e-10;4.90106011387e-11;5.03157470004e-11
2016-01-03 04:15:00;1.42703814501e-07;3.95023260938e-10;4.8412952498e-11;4.95111733558e-11
2016-01-03 04:30:00;1.47872465038e-07;3.98317426679e-10;4.83524420421e-11;4.91460676989e-11
2016-01-03 04:45:00;1.49529012889e-07;4.05514418109e-10;5.00161425505e-11;5.04493724453e-11
2016-01-03 05:00:00;1.47261941937e-07;4.10692344104e-10;4.88721975099e-11;4.95753128385e-11
2016-01-03 05:15:00;1.50566496583e-07;3.99412819808e-10;4.91751380669e-11;5.00527089353e-11
2016-01-03 05:30:00;1.47744186781e-07;3.91057953844e-10;5.49712574882e-11;5.56315361237e-11
2016-01-03 05:45:00;1.48007114668e-07;3.85955116083e-10;5.03473957514e-11;5.10806125829e-11
2016-01-03 06:00:00;1.48136293245e-07;3.78926788898e-10;4.96549280537e-11;5.03455881257e-11
2016-01-03 06:15:00;1.42504155169e-07;3.91770263349e-10;5.18001390815e-11;5.25468432188e-11
2016-01-03 06:30:00;1.42293382508e-07;3.73898887005e-10;5.28594812313e-11;5.3705551968e-11
2016-01-03 06:45:00;1.50475904274e-07;3.6473615081e-10;4.71800209141e-11;4.82454326409e-11
2016-01-03 07:00:00;1.4667513183e-07;3.90679997865e-10;4.68276529314e-11;4.82176187013e-11
2016-01-03 07:15:00;1.45741620498e-07;3.78970021072e-10;4.78945895864e-11;4.94569293155e-11
2016-01-03 07:30:00;1.51599177936e-07;3.68845938286e-10;5.01012187115e-11;5.1505047251e-11
2016-01-03 07:45:00;1.4496401406e-07;3.72725054799e-10;5.24049716665e-11;5.36261730187e-11
2016-01-03 08:00:00;1.41308409967e-07;3.77672428324e-10;5.18940464131e-11;5.2781679433e-11
2016-01-03 08:15:00;1.38784384796e-07;3.82698417423e-10;5.28818646892e-11;5.37031994083e-11
2016-01-03 08:30:00;1.39886580347e-07;3.85417629659e-10;5.37852133371e-11;5.46656576578e-11
2016-01-03 08:45:00;1.42112654312e-07;3.84087580398e-10;5.47828356136e-11;5.57537576206e-11
2016-01-03 09:00:00;1.41291680449e-07;4.00334330669e-10;5.55860859847e-11;5.67544506242e-11
2016-01-03 09:15:00;1.56426046295e-07;3.99928598019e-10;6.19226175621e-11;6.31364081042e-11
2016-01-03 09:30:00;1.5144530544e-07;3.95642465587e-10;6.47772927005e-11;6.60768874587e-11
2016-01-03 09:45:00;1.46316997248e-07;4.05875137474e-10;6.71737000279e-11;6.85163435547e-11
2016-01-03 10:00:00;1.46958730166e-07;4.20492250423e-10;6.87899382548e-11;7.01191660146e-11
2016-01-03 10:15:00;1.43605390752e-07;4.27698846612e-10;6.20386498174e-11;6.33989534546e-11
2016-01-03 10:30:00;1.42786983324e-07;4.27250709503e-10;5.94521977362e-11;6.08887534515e-11
2016-01-03 10:45:00;1.42101448024e-07;4.7602498898e-10;6.02022739523e-11;6.15396105261e-11
2016-01-03 11:00:00;1.41452046095e-07;7.30263294995e-10;6.23700623811e-11;6.38152167434e-11
2016-01-03 11:15:00;1.43775342607e-07;6.23428336784e-10;6.26049300122e-11;6.44121741175e-11
2016-01-03 11:30:00;1.47013602955e-07;4.17901504835e-10;6.25643116276e-11;6.43909863524e-11
2016-01-03 11:45:00;1.5182869273e-07;4.17856282508e-10;6.19041138234e-11;6.36940356639e-11
2016-01-03 12:00:00;1.50253289701e-07;4.75719058518e-10;6.39869085373e-11;6.59469776745e-11
2016-01-03 12:15:00;1.50126518357e-07;5.66772256484e-10;6.74736318741e-11;6.94924105022e-11
2016-01-03 12:30:00;1.52867827569e-07;4.5898837367e-10;8.54964841393e-11;8.7062109467e-11
2016-01-03 12:45:00;1.52751137973e-07;4.69106492258e-10;9.48240514297e-11;9.64562039485e-11
2016-01-03 13:00:00;1.4991343288e-07;4.50588969551e-10;8.46362923818e-11;8.63367336247e-11
2016-01-03 13:15:00;1.5491838577e-07;4.49162804802e-10;8.21325099964e-11;8.41127825384e-11
2016-01-03 13:30:00;1.56064252476e-07;4.6999722291e-10;8.0564395101e-11;8.29932082953e-11
2016-01-03 13:45:00;1.45190038505e-07;4.59415813109e-10;8.11017973676e-11;8.40700057723e-11
2016-01-03 14:00:00;1.49652413235e-07;4.49946180829e-10;7.97904801303e-11;8.22513861271e-11
2016-01-03 14:15:00;1.55236063278e-07;4.73084771836e-10;8.19539766607e-11;8.38280110934e-11
2016-01-03 14:30:00;1.57298785161e-07;4.76831836827e-10;8.67592851001e-11;8.84132917927e-11
2016-01-03 14:45:00;1.60127018506e-07;4.52594266614e-10;7.88404981763e-11;8.05584409806e-11
2016-01-03 15:00:00;1.56264988996e-07;4.48774419964e-10;7.44656269946e-11;7.61105536995e-11
2016-01-03 15:15:00;1.47633291303e-07;4.46447440427e-10;7.81691109381e-11;7.99381432817e-11
2016-01-03 15:30:00;1.5178856681e-07;4.53879028085e-10;8.46588658318e-11;8.6832077143e-11
2016-01-03 15:45:00;1.48737307388e-07;4.60205588617e-10;7.73495023581e-11;7.93984126063e-11
2016-01-03 16:00:00;1.5331370108e-07;4.43900211607e-10;7.46295120319e-11;7.62341144049e-11
2016-01-03 16:15:00;1.58631298931e-07;4.42718043146e-10;7.76941793326e-11;7.91699639216e-11
